Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,IMDB Rating,Runtime,Genre,Metascore,Directors,Stars,Director,Writer,Cast,Country of Origin,Languages
2003.0,Open Range,26000000,58331254,68613992,7.4,139,Action,67.0,Kevin Costner,"['Kevin Costner', 'Robert Duvall', 'Diego Luna', 'Abraham Benrubi']",Kevin Costner,"Lauran Paine, Craig Storper","Kevin Costner, Robert Duvall, Diego Luna, Abraham Benrubi, Annette Bening, Michael Gambon, Michael Jeter, James Russo, Dean McDermott, Kim Coates, Herb Kohler, Peter MacNeill, Cliff Saunders, Patricia Stutz, Julian Richings, Ian Tracey, Rod Wilson, Diego Diablo Del Mar",United States,English
1977.0,A Bridge Too Far,26000000,50800000,50800000,7.4,175,Drama,63.0,Richard Attenborough,"['Sean Connery', ""Ryan O'Neal"", 'Michael Caine', 'Laurence Olivier']",Richard Attenborough,"Cornelius Ryan, William Goldman","Sean Connery, Ryan O'Neal, Michael Caine, Laurence Olivier, Siem Vroom, Marlies van Alcmaer, Erik van 't Wout, Wolfgang Preiss, Hans von Borsody, Josephine Peeper, Dirk Bogarde, Paul Maxwell, Gene Hackman, Walter Kohut, Peter Faber, Hartmut Becker, Frank Grimes, Jeremy Kemp",United States,"English, German, Dutch, Polish, Latin"
2012.0,Lawless,26000000,37397291,54393687,7.2,116,Biography,58.0,John Hillcoat,"['Tom Hardy', 'Shia LaBeouf', 'Guy Pearce', 'Jason Clarke']",John Hillcoat,"Nick Cave, Matt Bondurant","Tom Hardy, Shia LaBeouf, Guy Pearce, Jason Clarke, Jessica Chastain, Mia Wasikowska, Dane DeHaan, Chris McGarry, Tim Tolin, Gary Oldman, Lew Temple, Marcus Hester, Bill Camp, Alex Van, Noah Taylor, Mark Ashworth, Tom Proctor, Bruce McKinnon",United States,English
2021.0,Judas and the Black Messiah,26000000,5453633,7033904,7.4,126,Biography,85.0,Shaka King,"['LaKeith Stanfield', 'Daniel Kaluuya', 'Jesse Plemons', 'Dominique Fishback']",Shaka King,"Will Berson, Shaka King, Kenneth Lucas","LaKeith Stanfield, Daniel Kaluuya, Jesse Plemons, Dominique Fishback, Ashton Sanders, Algee Smith, Darrell Britt-Gibson, Lil Rel Howery, Dominique Thorne, Martin Sheen, Amari Cheatom, Khris Davis, Ian Duff, Caleb Eberhardt, Robert Longstreet, Amber Chardae Robinson, Ikechukwu Ufomadu, James Udom",United States,English
2004.0,The Passion of the Christ,25000000,370782930,622313635,7.2,127,Drama,47.0,Mel Gibson,"['Jim Caviezel', 'Monica Bellucci', 'Maia Morgenstern', 'Christo Jivkov']",Mel Gibson,"Benedict Fitzgerald, Mel Gibson","Jim Caviezel, Monica Bellucci, Maia Morgenstern, Christo Jivkov, Francesco De Vito, Mattia Sbragia, Toni Bertorelli, Luca Lionello, Hristo Shopov, Claudia Gerini, Fabio Sartor, Giacinto Ferro, Aleksander Mincer, Sheila Mokhtari, Lucio Allocca, Paco Reconti, Adel Bakri, Luciano Dragone",United States,"Aramaic, Latin, Hebrew, English"
2011.0,The Help,25000000,169705587,213120004,8.1,146,Drama,62.0,Tate Taylor,"['Viola Davis', 'Emma Stone', 'Octavia Spencer', 'Bryce Dallas Howard']",Tate Taylor,"Tate Taylor, Kathryn Stockett","Viola Davis, Emma Stone, Octavia Spencer, Bryce Dallas Howard, Jessica Chastain, Ahna O'Reilly, Allison Janney, Anna Camp, Eleanor Henry, Emma Henry, Christopher Lowell, Cicely Tyson, Mike Vogel, Sissy Spacek, Brian Kerwin, Wes Chatham, Aunjanue Ellis-Taylor, Ted Welch",United States,English
1987.0,The Untouchables,25000000,76270454,76271995,7.8,119,Crime,79.0,Brian De Palma,"['Kevin Costner', 'Sean Connery', 'Robert De Niro', 'Charles Martin Smith']",Brian De Palma,"David Mamet, Oscar Fraley, Eliot Ness","Kevin Costner, Sean Connery, Robert De Niro, Charles Martin Smith, Andy Garcia, Richard Bradford, Jack Kehoe, Brad Sullivan, Billy Drago, Patricia Clarkson, Vito D'Ambrosio, Steven Goldstein, Peter Aylward, Don Harvey, Robert Swan, John J. Walsh, Del Close, Colleen Bade",United States,English
1993.0,Tombstone,25000000,56505065,56505065,7.8,130,Biography,50.0,George P,"['Kevin Jarre', 'Kurt Russell', 'Val Kilmer', 'Sam Elliott', 'Bill Paxton']","George P. Cosmatos, Kevin Jarre",Kevin Jarre,"Kurt Russell, Val Kilmer, Sam Elliott, Bill Paxton, Powers Boothe, Michael Biehn, Charlton Heston, Jason Priestley, Jon Tenney, Stephen Lang, Thomas Haden Church, Dana Delany, Paula Malcomson, Lisa Collins, Dana Wheeler-Nicholson, Joanna Pacula, Michael Rooker, Harry Carey Jr.",United States,"English, Latin, Spanish"
2007.0,August Rush,25000000,31664162,64605762,7.4,114,Drama,38.0,Kirsten Sheridan,"['Freddie Highmore', 'Keri Russell', 'Jonathan Rhys Meyers', 'Terrence Howard']",Kirsten Sheridan,"Nick Castle, James V. Hart, Paul Castro","Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard, Robin Williams, William Sadler, Marian Seldes, Mykelti Williamson, Leon Thomas III, Aaron Staton, Alex O'Loughlin, Jamia Simone Nash, Ronald Guttman, Bonnie McKee, Michael Drayer, Jamie O'Keeffe, Becki Newton, Tyler McGuckin",United States,English
1994.0,The Shawshank Redemption,25000000,28241469,28419106,9.3,142,Drama,82.0,Frank Darabont,"['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler']",Frank Darabont,"Stephen King, Frank Darabont","Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown, Gil Bellows, Mark Rolston, James Whitmore, Jeffrey DeMunn, Larry Brandenburg, Neil Giuntoli, Brian Libby, David Proval, Joseph Ragno, Jude Ciccolella, Paul McCrane, Renee Blaine, Scott Mann",United States,English
2002.0,Punch-Drunk Love,25000000,17791031,24591031,7.3,95,Comedy,78.0,Paul Thomas Anderson,"['Adam Sandler', 'Emily Watson', 'Philip Seymour Hoffman', 'Jason Andrews']",Paul Thomas Anderson,Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman, Jason Andrews, Don McManus, Luis Guzmán, David Schrempf, Seann Conway, Rico Bueno, Hazel Mailloux, Karen Kilgariff, Julie Hermelin, Salvador Curiel, Jorge Barahona, Ernesto Quintero, Julius Steuer, Mary Lynn Rajskub, Lisa Spector",United States,English
2005.0,The Greatest Game Ever Played,25000000,15331289,15468266,7.4,120,Biography,55.0,Bill Paxton,"['Shia LaBeouf', 'Stephen Dillane', 'Elias Koteas', 'James Paxton']",Bill Paxton,Mark Frost,"Shia LaBeouf, Stephen Dillane, Elias Koteas, James Paxton, Tom Rack, Armand Laroche, Peter Hurley, Gregory Terlecki, Jonathan Higgins, Matthew Knight, Luke Askew, Amanda Tilson, Jamie Merling, Eugenio Esposito, Marnie McPhail, Robin Wilcock, Peter Firth, Michael Sinelnikoff",United States,English
2009.0,The Road,25000000,8114270,29206732,7.2,111,Drama,64.0,John Hillcoat,"['Viggo Mortensen', 'Charlize Theron', 'Kodi Smit-McPhee', 'Robert Duvall']",John Hillcoat,"Joe Penhall, Cormac McCarthy","Viggo Mortensen, Charlize Theron, Kodi Smit-McPhee, Robert Duvall, Guy Pearce, Molly Parker, Michael Kenneth Williams, Garret Dillahunt, Bob Jennings, Agnes Herrmann, Buddy Sosthand, Kirk Brown, Jack Erdie, David August Lindauer, Gina Preciado, Mary Rawson, Jeremy Ambler, Aaron Bernard",United States,English
2005.0,The World's Fastest Indian,25000000,5128124,18991288,7.8,127,Biography,68.0,Roger Donaldson,"['Anthony Hopkins', 'Diane Ladd', 'Iain Rea', 'Tessa Mitchell']",Roger Donaldson,Roger Donaldson,"Anthony Hopkins, Diane Ladd, Iain Rea, Tessa Mitchell, Aaron Murphy, Tim Shadbolt, Annie Whittle, Greg Johnson, Antony Starr, Kate Sullivan, Craig Hall, Jim Bowman, Alison Bruce, Phoebe Falconer, Charles Pierard, Barry Ryan, Bill Richardson, Mick Rose",New Zealand,English
2019.0,The Professor and the Madman,25000000,0,6352683,7.2,124,Biography,27.0,Farhad Safinia,"['Mel Gibson', 'Sean Penn', 'Eddie Marsan', 'Natalie Dormer']",Farhad Safinia,"Todd Komarnicki, Farhad Safinia, Simon Winchester","Mel Gibson, Sean Penn, Eddie Marsan, Natalie Dormer, Jennifer Ehle, Steve Coogan, Stephen Dillane, Ioan Gruffudd, Jeremy Irvine, Laurence Fox, Anthony Andrews, Lars Brygmann, Bryan Murray, David O'Hara, Seán Duggan, Olivia McKevitt, Emily Daly, Luke Harman",United States,English
1986.0,Star Trek IV: The Voyage Home,24000000,109713132,133000000,7.3,119,Action,71.0,Leonard Nimoy,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan']",Leonard Nimoy,"Gene Roddenberry, Leonard Nimoy, Harve Bennett","William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder, Michael Berryman, Mike Brislane, Grace Lee Whitney",United States,"English, Finnish"
2016.0,Fences,24000000,57682904,64282881,7.2,139,Drama,79.0,Denzel Washington,"['Denzel Washington', 'Viola Davis', 'Stephen McKinley Henderson', 'Jovan Adepo']",Denzel Washington,August Wilson,"Denzel Washington, Viola Davis, Stephen McKinley Henderson, Jovan Adepo, Russell Hornsby, Mykelti Williamson, Saniyya Sidney, Christopher Mele, Lesley Boone, Jason Silvis, Toussaint Raphael Abessolo, Nana Amoah, Rachelle Beinart, Gregory Bromfield, Joshua Camerata, Hannibal Chancellor, Cara Clark, Tra'Waan Coles",United States,English
2018.0,Green Book,23000000,85080171,320029388,8.2,130,Biography,69.0,Peter Farrelly,"['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini', 'Sebastian Maniscalco']",Peter Farrelly,"Nick Vallelonga, Brian Hayes Currie, Peter Farrelly","Viggo Mortensen, Mahershala Ali, Linda Cardellini, Sebastian Maniscalco, Dimiter D. Marinov, Mike Hatton, P.J. Byrne, Joe Cortese, Mary Agnes Nixon, Von Lewis, Jon Sortland, Don Stark, Anthony Mangano, Paul Sloan, Quinn Duffy, Seth Hurwitz, Hudson Galloway, Gavin Lyle Foley",United States,"English, Italian, Russian, German"
2014.0,Her,23000000,25568251,48043998,8.0,126,Drama,91.0,Spike Jonze,"['Joaquin Phoenix', 'Amy Adams', 'Scarlett Johansson', 'Rooney Mara']",Spike Jonze,Spike Jonze,"Joaquin Phoenix, Amy Adams, Scarlett Johansson, Rooney Mara, Lynn Adrianna Freedman, Lisa Renee Pitts, Gabe Gomez, Chris Pratt, Artt Butler, May Lindstrom, Bill Hader, Kristen Wiig, Brian Johnson, Matt Letscher, Spike Jonze, Olivia Wilde, David Azar, Guy Lewis",United States,English
2016.0,Eddie the Eagle,23000000,15789389,45060480,7.3,106,Adventure,54.0,Dexter Fletcher,"['Taron Egerton', 'Hugh Jackman', 'Tom Costello', 'Jo Hartley']",Dexter Fletcher,"Simon Kelton, Sean Macaulay","Taron Egerton, Hugh Jackman, Tom Costello, Jo Hartley, Keith Allen, Dickon Tolson, Jack Costello, Mark Benton, Tim McInnerny, Edvin Endre, Mads Sjøgård Pettersen, Marc Benjamin, Iris Berben, Rune Temte, Carlton Bunce, Joachim Raaf, Sean Jackson, Daniel Ings",United Kingdom,"English, German, Norwegian"
2007.0,In the Valley of Elah,23000000,6777741,24489150,7.2,121,Crime,65.0,Paul Haggis,"['Tommy Lee Jones', 'Charlize Theron', 'Jonathan Tucker', 'Jason Patric']",Paul Haggis,"Paul Haggis, Mark Boal","Tommy Lee Jones, Charlize Theron, Jonathan Tucker, Jason Patric, Susan Sarandon, James Franco, Barry Corbin, Josh Brolin, Frances Fisher, Wes Chatham, Jake McLaughlin, Mehcad Brooks, Wayne Duvall, Roman Arabia, Brent Briscoe, Greg Serano, Brent Sexton, Devin Brochu",United States,English
2014.0,The Hundred-Foot Journey,22000000,54235441,94270488,7.3,122,Comedy,55.0,Lasse Hallström,"['Helen Mirren', 'Om Puri', 'Manish Dayal', 'Charlotte Le Bon']",Lasse Hallström,"Steven Knight, Richard C. Morais","Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon, Amit Shah, Farzana Dua Elahe, Dillon Mitra, Aria Pandya, Michel Blanc, Clément Sibony, Vincent Elbaz, Juhi Chawla, Alban Aumard, Shuna Lemoine, Antoine Blanquefort, Malcolm Granath, Abhijit Buddhisagar, Rohan Chand",United States,"English, Hindi, French"
2007.0,Michael Clayton,21500000,49033882,92987651,7.2,119,Crime,82.0,Tony Gilroy,"['George Clooney', 'Tilda Swinton', 'Tom Wilkinson', ""Michael O'Keefe""]",Tony Gilroy,Tony Gilroy,"George Clooney, Tilda Swinton, Tom Wilkinson, Michael O'Keefe, Sydney Pollack, Danielle Skraastad, Wai Chan, Alberto Vazquez, Brian Koppelman, Tom McCarthy, Denis O'Hare, Julie White, Austin Williams, Jennifer Van Dyck, Frank Wood, Richard Hecht, Bill Raymond, Jonathan Walker",United States,English
1999.0,Arlington Road,21500000,24419219,24419219,7.2,117,Action,65.0,Mark Pellington,"['Jeff Bridges', 'Tim Robbins', 'Joan Cusack', 'Hope Davis']",Mark Pellington,Ehren Kruger,"Jeff Bridges, Tim Robbins, Joan Cusack, Hope Davis, Robert Gossett, Mason Gamble, Spencer Treat Clark, Stanley Anderson, Viviane Vives, Lee Stringer, Darryl Cox, Loyd Catlett, Sid Hillman, Auden Thornton, Mary Ashleigh Green, Jenni Tooley, Grant Garrison, Naya Castinado",United States,English
2012.0,Silver Linings Playbook,21000000,132092958,236412453,7.7,122,Comedy,81.0,David O,"['Bradley Cooper', 'Jennifer Lawrence', 'Robert De Niro', 'Jacki Weaver']",David O. Russell,"David O. Russell, Matthew Quick","Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver, Chris Tucker, Anupam Kher, John Ortiz, Shea Whigham, Julia Stiles, Paul Herman, Dash Mihok, Matthew Russell, Cheryl Williams, Patrick McDade, Brea Bee, Mary Regency Boies, Phillip Chorba, Anthony Lawton",United States,"English, Hindi"
2007.0,Freedom Writers,21000000,36605602,43632609,7.6,123,Biography,64.0,Richard LaGravenese,"['Hilary Swank', 'Imelda Staunton', 'Patrick Dempsey', 'Scott Glenn']",Richard LaGravenese,"Richard LaGravenese, Freedom Writers, Erin Gruwell","Hilary Swank, Imelda Staunton, Patrick Dempsey, Scott Glenn, April Hernandez Castillo, Mario, Kristin Herrera, Jaclyn Ngan, Sergio Montalvo, Jason Finn, Deance Wyatt, Vanetta Smith, Gabriel Chavarria, Hunter Parrish, Antonio García, Giovonnie Samuels, John Benjamin Hickey, Robert Wisdom",Germany,"English, Spanish"
1991.0,Beauty and the Beast,20000000,206333165,438656843,8.0,84,Animation,95.0,Gary Trousdale,"['Kirk Wise', ""Paige O'Hara"", 'Robby Benson', 'Jesse Corti', 'Rex Everhart']","Gary Trousdale, Kirk Wise","Linda Woolverton, Brenda Chapman, Chris Sanders","Paige O'Hara, Robby Benson, Jesse Corti, Rex Everhart, Angela Lansbury, Jerry Orbach, Bradley Pierce, David Ogden Stiers, Richard White, Jo Anne Worley, Mary Kay Bergman, Brian Cummings, Alvin Epstein, Tony Jay, Alec Murphy, Kimmy Robertson, Hal Smith, Kath Soucie",United States,"English, French"
2016.0,La La Land,20000000,151101803,444535865,8.0,128,Comedy,94.0,Damien Chazelle,"['Ryan Gosling', 'Emma Stone', 'Rosemarie DeWitt', 'J.K. Simmons']",Damien Chazelle,Damien Chazelle,"Ryan Gosling, Emma Stone, Rosemarie DeWitt, J.K. Simmons, Amiee Conn, Terry Walters, Thom Shelton, Cinda Adams, Callie Hernandez, Jessica Rothe, Sonoya Mizuno, Claudine Claudio, Jason Fuchs, D.A. Wallach, Mike Fallin, Trevor Lissauer, Olivia Hamilton, Anna Chazelle",United States,"English, Cantonese"
2013.0,The Conjuring,20000000,137400141,317744402,7.5,112,Horror,68.0,James Wan,"['Patrick Wilson', 'Vera Farmiga', 'Ron Livingston', 'Lili Taylor']",James Wan,"Chad Hayes, Carey W. Hayes","Patrick Wilson, Vera Farmiga, Ron Livingston, Lili Taylor, Shanley Caswell, Hayley McFarland, Joey King, Mackenzie Foy, Kyla Deaver, Shannon Kook, John Brotherton, Sterling Jerins, Marion Guyot, Morganna Bridgers, Amy Tipton, Kymoura Kennedy, Sean Flynn, Ashley White",United States,"English, Latin"
2017.0,Wonder,20000000,132422809,311940097,7.9,113,Drama,66.0,Stephen Chbosky,"['Jacob Tremblay', 'Owen Wilson', 'Izabela Vidovic', 'Julia Roberts']",Stephen Chbosky,"Stephen Chbosky, Steve Conrad, Jack Thorne","Jacob Tremblay, Owen Wilson, Izabela Vidovic, Julia Roberts, Mark Dozlaw, Rukiya Bernard, Jennifer March, Mandy Patinkin, Noah Jupe, Bryce Gheisar, Elle McKinnon, Daveed Diggs, Ty Consiglio, Kyle Breitkopf, James A Hughes, J. Douglas Stewart, Millie Davis, Ali Liebert",United States,English
1991.0,The Silence of the Lambs,20000000,130726716,275726716,8.6,118,Crime,86.0,Jonathan Demme,"['Jodie Foster', 'Anthony Hopkins', 'Lawrence A. Bonney', 'Kasi Lemmons']",Jonathan Demme,"Thomas Harris, Ted Tally","Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine, Anthony Heald, Brooke Smith, Diane Baker, Kasi Lemmons, Charles Napier, Tracey Walter, Roger Corman, Ron Vawter, Danny Darst, Jeffrie Lane, Frankie Faison, Paul Lazar, Dan Butler, Chris Isaak",United States,"English, Latin"
2016.0,Me Before You,20000000,56245075,208064908,7.4,106,Drama,51.0,Thea Sharrock,"['Emilia Clarke', 'Sam Claflin', 'Janet McTeer', 'Charles Dance']",Thea Sharrock,Jojo Moyes,"Emilia Clarke, Sam Claflin, Janet McTeer, Charles Dance, Vanessa Kirby, Eileen Dunwoodie, Pablo Raybould, Gabrielle Downey, Henri Charles, Samantha Spiro, Brendan Coyle, Jenna Coleman, Alan Breck, Matthew Lewis, Muzz Khan, Stephen Peacocke, Ben Lloyd-Hughes, Richard Goulding",United States,"English, French"
2015.0,Selma,20000000,52076908,66776576,7.5,128,Biography,79.0,Ava DuVernay,"['David Oyelowo', 'Carmen Ejogo', 'Oprah Winfrey', 'Tom Wilkinson']",Ava DuVernay,Paul Webb,"David Oyelowo, Carmen Ejogo, Oprah Winfrey, Tom Wilkinson, Jim France, Trinity Simone, Mikeria Howard, Jordan Rice, Ebony Billups, Nadej K. Bailey, Elijah Oliver, Clay Chappell, Giovanni Ribisi, Haviland Stillwell, André Holland, Ruben Santiago-Hudson, Colman Domingo, Omar J. Dorsey",United States,"English, Portuguese"
2006.0,Babel,20000000,34302837,132121212,7.5,143,Drama,69.0,Alejandro G,"['Brad Pitt', 'Cate Blanchett', 'Gael García Bernal', 'Mohamed Akhzam']",Alejandro G. Iñárritu,"Guillermo Arriaga, Alejandro G. Iñárritu","Brad Pitt, Cate Blanchett, Gael García Bernal, Mohamed Akhzam, Peter Wight, Harriet Walter, Trevor Martin, Matyelok Gibbs, Georges Bousquet, Claudine Acs, André Oumansky, Michael Maloney, Dermot Crowley, Wendy Nottingham, Henry Maratray, Linda Broughton, Jean Marc Hulot, Aline Mowat",United States,"English, Arabic, Spanish, Japanese, Berber languages, French, Russian, Japanese Sign Language"
2008.0,Doubt,20000000,33446470,53191101,7.5,104,Drama,68.0,John Patrick Shanley,"['Meryl Streep', 'Philip Seymour Hoffman', 'Amy Adams', 'Viola Davis']",John Patrick Shanley,John Patrick Shanley,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis, Alice Drummond, Audrie Neenan, Susan Blommaert, Carrie Preston, John Costelloe, Lloyd Clay Brown, Joseph Foster, Mike Roukis, Haklar Dezso, Frank Shanley, Robert Ridgell, Sarah Giovanniello, Katie Shelnitz, Aaron O'Neill",United States,English
2000.0,High Fidelity,20000000,27277055,47881663,7.4,113,Comedy,79.0,Stephen Frears,"['John Cusack', 'Iben Hjejle', 'Todd Louiso', 'Jack Black']",Stephen Frears,"Nick Hornby, D.V. DeVincentis, Steve Pink","John Cusack, Iben Hjejle, Todd Louiso, Jack Black, Lisa Bonet, Catherine Zeta-Jones, Joan Cusack, Tim Robbins, Chris Rehmann, Ben Carr, Lili Taylor, Joelle Carter, Natasha Gregson Wagner, Shannon Stillo, Drake Bell, Laura Whyte, Sara Gilbert, Rich Talarico",United Kingdom,"English, Danish"
1996.0,From Dusk Till Dawn,20000000,25728961,25736162,7.2,108,Action,48.0,Robert Rodriguez,"['Harvey Keitel', 'George Clooney', 'Juliette Lewis', 'Quentin Tarantino']",Robert Rodriguez,"Robert Kurtzman, Quentin Tarantino","Harvey Keitel, George Clooney, Juliette Lewis, Quentin Tarantino, Ernest Liu, Salma Hayek, Cheech Marin, Danny Trejo, Tom Savini, Fred Williamson, Michael Parks, Brenda Hillhouse, John Saxon, Marc Lawrence, Kelly Preston, John Hawkes, Tito Larriva, Peter Atanasoff",United States,"English, Spanish"
2007.0,Reign Over Me,20000000,19661987,20081987,7.4,124,Drama,61.0,Mike Binder,"['Adam Sandler', 'Don Cheadle', 'Jada Pinkett Smith', 'Liv Tyler']",Mike Binder,Mike Binder,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler, Saffron Burrows, Donald Sutherland, Robert Klein, Melinda Dillon, Mike Binder, Jonathan Banks, Rae Allen, Paula Newsome, John de Lancie, Paul Butler, Camille LaChe Smith, Imani Hakim, Denise Dowse, Anthony Chisholm",United States,English
2016.0,The Light Between Oceans,20000000,12545979,22281732,7.2,133,Drama,60.0,Derek Cianfrance,"['Michael Fassbender', 'Alicia Vikander', 'Rachel Weisz', 'Florence Clery']",Derek Cianfrance,"Derek Cianfrance, M.L. Stedman","Michael Fassbender, Alicia Vikander, Rachel Weisz, Florence Clery, Jack Thompson, Thomas Unger, Jane Menelaus, Garry McDonald, Anthony Hayes, Benedict Hardie, Emily Barclay, Bryan Brown, Stephen Ure, Peter McCauley, Leon Ford, Jonathan Wagstaff, Gerald Bryan, Elizabeth Hawthorne",United Kingdom,English
2015.0,Little Boy,20000000,6485961,17769299,7.3,106,Drama,30.0,Alejandro Monteverde,"['Jakob Salvati', 'Emily Watson', 'David Henrie', 'Michael Rapaport']",Alejandro Monteverde,"Alejandro Monteverde, Pepe Portillo","Jakob Salvati, Emily Watson, David Henrie, Michael Rapaport, Cary-Hiroyuki Tagawa, Tom Wilkinson, Ben Chaplin, Ted Levine, Kevin James, Ali Landry Monteverde, Abraham Benrubi, Eduardo Verástegui, Aaron Leddick, Americus Abesamis, Andy Geller, Barry Ford, Candice Azzara, C.K. McFarland",Mexico,English
2002.0,Equilibrium,20000000,1190018,5345869,7.3,107,Action,33.0,Kurt Wimmer,"['Christian Bale', 'Sean Bean', 'Emily Watson', 'Taye Diggs']",Kurt Wimmer,Kurt Wimmer,"Christian Bale, Sean Bean, Emily Watson, Taye Diggs, Dominic Purcell, Christian Kahrmann, John Keogh, Sean Pertwee, William Fichtner, Angus Macfadyen, David Barrash, Dirk Martens, Matthew Harbour, Maria Pia Calzone, Emily Siewert, Mike Smith, Florian Fitz, Danny Lee Clark",United States,English
